,F1_sum_vector_magnitude,F2_orientation_angle,F3_std_magnitude,Situation,window_start_index
3385,50.11,1.93,8.88,Fall,338500
3386,44.36,2.01,9.03,Fall,338600
3387,43.52,1.97,9.86,Fall,338700
3388,48.82,1.91,10.36,Fall,338800
3389,50.55,1.94,8.06,Fall,338900
3390,49.63,1.95,6.54,Fall,339000
3391,57.64,1.88,10.56,Fall,339100
3392,60.6,1.87,11.5,Fall,339200
3393,50.74,1.94,11.38,Fall,339300
3394,44.47,1.99,4.14,Fall,339400
3395,45.29,1.99,3.86,Fall,339500
3396,46.1,1.98,3.32,Fall,339600
3397,48.73,1.96,5.88,Fall,339700
3398,69.23,2.11,42.4,Fall,339800
3399,233.5,1.9,204.94,Fall,339900
3400,544.51,1.24,265.96,Fall,340000
3401,1152.11,1.11,659.15,Fall,340100
3402,1820.5,1.57,1701.87,Fall,340200
3403,1196.05,1.51,1541.88,Fall,340300
3404,212.24,1.56,234.96,Fall,340400
3405,58.31,1.86,54.75,Fall,340500
3406,49.78,1.69,23.38,Fall,340600
3407,62.44,1.64,16.3,Fall,340700
3408,56.07,1.78,14.1,Fall,340800
3409,50.82,1.89,14.41,Fall,340900
3410,51.84,1.94,13.94,Fall,341000
3411,47.59,2.04,12.39,Fall,341100
3412,47.42,2.0,12.48,Fall,341200
3413,57.1,1.8,13.88,Fall,341300
3414,55.06,1.85,15.2,Fall,341400
3415,46.63,2.02,5.43,Fall,341500
3416,46.64,1.97,6.38,Fall,341600
3417,45.09,1.98,8.29,Fall,341700
3418,52.01,1.87,15.46,Fall,341800
3419,56.06,1.79,14.32,Fall,341900
3420,50.59,1.98,19.32,Fall,342000
3421,48.76,2.03,17.57,Fall,342100
3422,47.79,1.94,10.31,Fall,342200
3423,54.31,1.85,12.83,Fall,342300
3424,54.53,1.87,11.35,Fall,342400
3425,46.09,2.0,8.1,Fall,342500
3426,44.76,2.01,8.0,Fall,342600
3427,49.08,1.95,9.25,Fall,342700
3428,60.03,1.87,18.29,Fall,342800
3429,131.22,1.67,98.67,Fall,342900
3430,226.49,1.48,92.75,Fall,343000
3431,295.68,1.3,119.51,Fall,343100
3432,569.67,1.0,345.66,Fall,343200
3433,1170.46,1.41,1065.85,Fall,343300
3434,1723.52,1.97,1774.72,Fall,343400
3435,1115.54,1.83,1520.27,Fall,343500
3436,204.01,1.76,230.43,Fall,343600
3437,75.85,1.72,66.68,Fall,343700
3438,54.65,1.77,31.87,Fall,343800
3439,51.48,1.75,22.08,Fall,343900
3440,69.14,1.47,48.41,Fall,344000
3441,65.81,1.67,49.99,Fall,344100
3442,50.45,1.97,9.15,Fall,344200
3443,50.75,2.02,5.98,Fall,344300
3444,49.36,1.94,8.39,Fall,344400
3445,48.89,1.88,6.7,Fall,344500
3446,49.3,1.93,6.72,Fall,344600
3447,49.96,1.95,6.68,Fall,344700
3448,49.13,2.0,7.17,Fall,344800
3449,48.09,2.04,10.35,Fall,344900
3450,50.72,2.01,12.6,Fall,345000
3451,51.14,1.95,12.44,Fall,345100
3452,46.86,1.94,7.97,Fall,345200
3453,43.86,1.99,6.13,Fall,345300
3454,46.59,1.96,8.95,Fall,345400
3455,50.68,1.91,8.96,Fall,345500
3456,51.3,1.9,5.75,Fall,345600
3457,48.47,1.93,5.1,Fall,345700
3458,46.04,2.0,6.78,Fall,345800
3459,50.24,1.94,8.71,Fall,345900
3460,59.03,1.95,17.94,Fall,346000
3461,216.37,1.84,243.87,Fall,346100
3462,787.26,1.37,604.69,Fall,346200
3463,1562.86,1.59,1318.08,Fall,346300
3464,1507.48,1.89,1529.94,Fall,346400
3465,672.38,1.64,1099.73,Fall,346500
3466,154.77,1.86,187.8,Fall,346600
3467,55.56,2.1,27.2,Fall,346700
3468,52.66,1.93,11.39,Fall,346800
3469,53.15,1.76,10.26,Fall,346900
3470,51.36,1.81,10.01,Fall,347000
3471,51.44,1.95,7.81,Fall,347100
3472,50.86,2.04,7.07,Fall,347200
3473,47.84,2.01,6.85,Fall,347300
3474,46.01,1.92,7.16,Fall,347400
3475,47.51,1.82,8.61,Fall,347500
3476,49.33,1.72,7.82,Fall,347600
3477,48.88,1.78,8.27,Fall,347700
3478,49.18,1.93,5.13,Fall,347800
3479,50.49,1.96,5.26,Fall,347900
3480,49.38,1.97,4.91,Fall,348000
3481,48.08,1.98,3.35,Fall,348100
3482,49.03,1.96,2.81,Fall,348200
3483,49.69,1.94,3.28,Fall,348300
3484,54.61,1.86,7.82,Fall,348400
3485,51.82,1.91,10.6,Fall,348500
3486,44.97,2.02,3.34,Fall,348600
3487,45.48,2.01,2.92,Fall,348700
3488,47.83,1.95,7.47,Fall,348800
3489,53.1,1.86,46.44,Fall,348900
3490,211.76,1.78,221.71,Fall,349000
3491,403.99,2.0,191.35,Fall,349100
3492,525.48,2.07,267.04,Fall,349200
3493,881.1,1.88,638.44,Fall,349300
3494,1584.89,1.6,1776.37,Fall,349400
3495,1184.5,1.39,1680.31,Fall,349500
3496,205.77,1.64,254.36,Fall,349600
3497,61.0,1.89,49.09,Fall,349700
3498,60.18,2.02,22.62,Fall,349800
3499,66.71,2.11,33.69,Fall,349900
3500,65.52,2.07,32.14,Fall,350000
3501,54.43,1.96,9.34,Fall,350100
3502,51.49,1.92,15.29,Fall,350200
3503,45.06,1.86,16.16,Fall,350300
3504,48.61,1.94,16.03,Fall,350400
3505,57.8,2.02,12.81,Fall,350500
3506,51.81,2.04,14.13,Fall,350600
3507,50.09,2.06,11.7,Fall,350700
3508,51.31,1.97,9.03,Fall,350800
3509,49.69,1.91,6.57,Fall,350900
3510,53.46,1.87,5.96,Fall,351000
3511,51.13,1.94,10.64,Fall,351100
3512,45.77,2.05,10.0,Fall,351200
3513,47.74,2.0,10.12,Fall,351300
3514,45.93,2.01,19.21,Fall,351400
3515,37.48,1.97,26.76,Fall,351500
3516,299.97,1.72,360.64,Fall,351600
3517,640.38,1.72,319.28,Fall,351700
3518,1339.25,1.42,1134.22,Fall,351800
3519,1995.4,1.35,2262.97,Fall,351900
3520,1196.55,1.48,1935.21,Fall,352000
3521,217.68,1.51,279.84,Fall,352100
3522,54.9,1.56,54.89,Fall,352200
3523,46.83,1.59,21.13,Fall,352300
3524,52.76,1.82,7.24,Fall,352400
3525,47.22,1.79,7.54,Fall,352500
3526,42.37,1.74,5.67,Fall,352600
3527,42.98,1.76,5.25,Fall,352700
3528,44.1,1.83,5.1,Fall,352800
3529,50.32,1.84,7.31,Fall,352900
3530,52.86,1.87,5.84,Fall,353000
3531,47.77,1.92,5.57,Fall,353100
3532,46.78,1.91,3.93,Fall,353200
3533,51.02,1.9,12.27,Fall,353300
3534,57.28,1.88,17.41,Fall,353400
3535,53.55,1.92,15.72,Fall,353500
3536,44.58,1.97,7.35,Fall,353600
3537,41.96,1.9,6.58,Fall,353700
3538,40.87,1.87,17.72,Fall,353800
3539,96.92,1.67,113.01,Fall,353900
3540,252.27,1.1,206.44,Fall,354000
3541,450.09,1.06,459.97,Fall,354100
3542,539.59,1.78,525.99,Fall,354200
3543,744.05,1.3,739.41,Fall,354300
3544,774.37,1.06,738.46,Fall,354400
3545,842.52,1.29,892.99,Fall,354500
3546,925.29,1.03,850.46,Fall,354600
3547,689.5,1.35,708.03,Fall,354700
3548,750.14,1.14,741.67,Fall,354800
3549,748.46,1.45,811.88,Fall,354900
3550,813.76,1.32,846.31,Fall,355000
3551,853.16,0.98,788.73,Fall,355100
3552,842.61,1.27,885.0,Fall,355200
3553,919.84,1.02,854.2,Fall,355300
3554,689.08,1.42,725.84,Fall,355400
3555,796.93,1.09,790.94,Fall,355500
3556,1198.63,0.93,1054.68,Fall,355600
3557,3051.16,1.51,3966.06,Fall,355700
3558,2815.38,1.63,4272.43,Fall,355800
3559,477.66,1.77,895.64,Fall,355900
3560,85.18,1.74,48.61,Fall,356000
3561,82.01,1.73,69.74,Fall,356100
3562,81.97,1.76,75.07,Fall,356200
3563,62.62,1.79,36.38,Fall,356300
3564,52.9,1.79,9.69,Fall,356400
3565,53.26,1.79,8.6,Fall,356500
3566,55.83,1.79,7.98,Fall,356600
3567,56.43,1.79,8.22,Fall,356700
3568,53.53,1.76,14.21,Fall,356800
3569,111.49,1.44,111.87,Fall,356900
3570,244.95,1.07,260.65,Fall,357000
3571,542.15,1.78,556.11,Fall,357100
3572,689.42,1.97,663.45,Fall,357200
3573,741.99,1.67,761.23,Fall,357300
3574,766.61,1.96,751.61,Fall,357400
3575,642.88,1.57,672.58,Fall,357500
3576,738.09,1.88,747.82,Fall,357600
3577,716.56,1.79,765.15,Fall,357700
3578,761.07,1.81,793.35,Fall,357800
3579,796.44,2.05,758.4,Fall,357900
3580,775.94,1.79,813.89,Fall,358000
3581,816.0,2.18,735.49,Fall,358100
3582,649.95,1.81,660.05,Fall,358200
3583,1047.17,2.1,953.86,Fall,358300
3584,1149.65,2.46,812.53,Fall,358400
3585,831.99,2.12,747.62,Fall,358500
3586,744.03,2.24,642.63,Fall,358600
3587,747.77,1.74,741.73,Fall,358700
3588,1117.8,1.62,923.63,Fall,358800
3589,1718.89,1.71,1385.86,Fall,358900
3590,1301.94,1.67,1538.44,Fall,359000
3591,355.13,1.85,396.45,Fall,359100
3592,158.46,1.76,121.76,Fall,359200
3593,80.85,1.8,65.52,Fall,359300
3594,50.05,1.81,11.55,Fall,359400
3595,50.61,1.8,9.41,Fall,359500
3596,47.99,1.84,10.38,Fall,359600
3597,47.2,1.83,12.84,Fall,359700
3598,84.43,1.85,170.23,Fall,359800
3599,390.66,2.18,436.69,Fall,359900
3600,719.45,1.59,753.79,Fall,360000
3601,784.85,1.63,824.45,Fall,360100
3602,756.82,1.82,780.09,Fall,360200
3603,813.79,1.67,857.54,Fall,360300
3604,819.46,1.92,824.71,Fall,360400
3605,820.05,1.7,891.82,Fall,360500
3606,856.41,2.09,829.12,Fall,360600
3607,683.5,1.86,695.29,Fall,360700
3608,746.19,1.99,732.59,Fall,360800
3609,743.73,2.01,736.24,Fall,360900
3610,851.32,1.9,897.32,Fall,361000
3611,867.81,2.32,769.55,Fall,361100
3612,559.27,1.79,592.69,Fall,361200
3613,1712.38,1.17,1768.54,Fall,361300
3614,2258.65,1.03,1881.19,Fall,361400
3615,1518.91,1.78,1601.91,Fall,361500
3616,835.08,2.37,762.52,Fall,361600
3617,219.67,2.13,152.28,Fall,361700
3618,134.21,2.14,123.02,Fall,361800
3619,123.84,2.27,81.62,Fall,361900
3620,133.74,1.71,100.27,Fall,362000
3621,96.8,1.22,76.81,Fall,362100
3622,93.29,1.81,90.66,Fall,362200
3623,83.88,1.99,65.74,Fall,362300
3624,73.98,1.71,34.86,Fall,362400
3625,70.94,1.88,20.06,Fall,362500
3626,63.64,2.04,18.46,Fall,362600
3627,55.24,2.16,19.77,Fall,362700
3628,63.36,2.1,56.29,Fall,362800
3629,267.9,1.75,362.86,Fall,362900
3630,517.4,2.0,510.07,Fall,363000
3631,639.72,1.64,666.89,Fall,363100
3632,627.29,1.21,618.63,Fall,363200
3633,768.32,1.4,832.22,Fall,363300
3634,888.16,0.94,785.77,Fall,363400
3635,664.22,1.07,647.81,Fall,363500
3636,927.42,0.83,807.95,Fall,363600
3637,983.16,0.62,724.91,Fall,363700
3638,876.48,0.81,766.83,Fall,363800
3639,1035.66,1.06,1007.48,Fall,363900
3640,817.04,1.71,877.06,Fall,364000
3641,1304.62,1.32,1439.21,Fall,364100
3642,3029.84,0.86,2617.37,Fall,364200
3643,2983.48,0.79,2386.11,Fall,364300
3644,1130.06,1.42,1301.03,Fall,364400
3645,259.33,1.86,270.16,Fall,364500
3646,129.47,1.3,111.15,Fall,364600
3647,175.59,1.38,157.32,Fall,364700
3648,138.83,1.68,143.24,Fall,364800
3649,74.46,1.82,32.82,Fall,364900
3650,70.38,1.84,18.97,Fall,365000
3651,67.62,1.77,15.35,Fall,365100
3652,65.45,1.77,53.6,Fall,365200
3653,93.51,1.72,86.12,Fall,365300
3654,95.66,1.8,91.78,Fall,365400
3655,67.54,1.86,58.11,Fall,365500
3656,70.81,1.75,17.82,Fall,365600
3657,56.02,1.85,29.52,Fall,365700
3658,37.5,1.87,18.16,Fall,365800
3659,124.74,1.91,165.32,Fall,365900
3660,418.3,2.25,409.76,Fall,366000
3661,1174.13,1.92,1356.43,Fall,366100
3662,1731.53,1.4,1849.6,Fall,366200
3663,1633.6,1.3,1759.7,Fall,366300
3664,1895.66,1.06,1921.55,Fall,366400
3665,1950.89,1.06,1978.15,Fall,366500
3666,1648.97,1.28,1722.15,Fall,366600
3667,1642.06,1.42,1809.29,Fall,366700
3668,1765.22,1.59,1963.14,Fall,366800
3669,2128.85,1.39,2459.69,Fall,366900
3670,2362.15,0.92,2392.27,Fall,367000
3671,2141.46,0.84,1852.01,Fall,367100
3672,1876.45,1.0,1789.48,Fall,367200
3673,1891.66,1.38,2019.06,Fall,367300
3674,1860.34,1.5,2132.86,Fall,367400
3675,2115.03,1.72,2408.63,Fall,367500
3676,2879.97,2.17,2947.96,Fall,367600
3677,2273.98,1.68,2789.31,Fall,367700
3678,755.27,1.39,939.3,Fall,367800
3679,182.41,1.6,229.96,Fall,367900
3680,83.1,1.71,74.51,Fall,368000
3681,67.28,1.76,66.0,Fall,368100
3682,64.6,1.73,24.09,Fall,368200
3683,63.17,1.8,21.66,Fall,368300
3684,53.45,1.8,19.08,Fall,368400
3685,45.82,1.82,15.08,Fall,368500
3686,53.53,1.8,16.07,Fall,368600
3687,55.77,1.83,18.31,Fall,368700
3688,74.81,1.89,169.05,Fall,368800
3689,703.75,1.56,915.65,Fall,368900
3690,1521.13,1.34,1661.41,Fall,369000
3691,1864.73,1.48,2065.28,Fall,369100
3692,2098.76,1.15,2080.11,Fall,369200
3693,1880.19,1.31,1940.37,Fall,369300
3694,1640.93,1.38,1733.72,Fall,369400
3695,1991.95,1.04,2265.63,Fall,369500
3696,2713.37,0.99,3078.63,Fall,369600
3697,2465.43,0.97,2693.22,Fall,369700
3698,1741.0,1.28,1877.08,Fall,369800
3699,1759.78,1.5,1992.98,Fall,369900
3700,2335.99,1.67,2729.45,Fall,370000
3701,3487.99,1.87,4023.12,Fall,370100
3702,2199.94,1.89,3440.07,Fall,370200
3703,367.15,1.24,347.44,Fall,370300
3704,291.29,1.14,237.02,Fall,370400
3705,189.71,1.45,172.08,Fall,370500
3706,159.67,1.46,160.86,Fall,370600
3707,77.27,1.95,78.57,Fall,370700
3708,71.16,1.93,50.45,Fall,370800
3709,75.55,1.72,44.9,Fall,370900
3710,85.89,1.93,61.51,Fall,371000
3711,88.91,2.04,68.46,Fall,371100
3712,66.46,1.59,59.86,Fall,371200
3713,54.92,1.54,41.15,Fall,371300
3714,82.29,1.85,38.34,Fall,371400
3715,85.63,1.94,53.08,Fall,371500
3716,51.09,1.92,54.17,Fall,371600
3717,58.38,1.79,68.04,Fall,371700
3718,87.7,1.76,57.43,Fall,371800
3719,265.3,2.05,271.56,Fall,371900
3720,669.27,2.48,560.62,Fall,372000
3721,1187.78,1.82,1301.51,Fall,372100
3722,1438.12,1.23,1440.28,Fall,372200
3723,1544.61,1.18,1541.31,Fall,372300
3724,1655.38,1.13,1621.61,Fall,372400
3725,1542.08,1.49,1634.17,Fall,372500
3726,1583.71,1.5,1746.09,Fall,372600
3727,1734.77,1.07,1748.44,Fall,372700
3728,2040.6,0.85,1735.4,Fall,372800
3729,1966.25,0.91,1817.05,Fall,372900
3730,1582.6,1.08,1586.33,Fall,373000
3731,1600.31,1.24,1673.88,Fall,373100
3732,1988.75,1.6,2348.6,Fall,373200
3733,2055.67,1.75,2415.77,Fall,373300
3734,2758.16,1.66,3288.72,Fall,373400
3735,2463.7,1.61,3269.12,Fall,373500
3736,662.31,1.54,956.41,Fall,373600
3737,115.6,1.6,124.63,Fall,373700
3738,86.81,1.5,75.77,Fall,373800
3739,65.83,1.42,48.63,Fall,373900
3740,54.21,1.52,28.92,Fall,374000
3741,57.09,1.58,21.63,Fall,374100
3742,60.52,1.72,19.95,Fall,374200
3743,54.96,1.8,11.77,Fall,374300
3744,54.18,1.8,12.18,Fall,374400
3745,54.33,1.77,13.77,Fall,374500
3746,59.72,1.6,34.85,Fall,374600
3747,54.57,1.5,34.82,Fall,374700
3748,42.21,1.56,30.19,Fall,374800
3749,197.23,1.78,264.69,Fall,374900
3750,631.06,1.37,599.54,Fall,375000
3751,1086.83,1.06,1078.27,Fall,375100
3752,1552.15,1.26,1696.97,Fall,375200
3753,1870.24,1.1,1883.22,Fall,375300
3754,1965.67,1.36,2119.88,Fall,375400
3755,1882.19,1.31,2099.45,Fall,375500
3756,1632.83,1.06,1683.6,Fall,375600
3757,2126.16,1.0,2090.18,Fall,375700
3758,2524.19,0.94,2575.85,Fall,375800
3759,2042.99,1.29,2423.38,Fall,375900
3760,1860.49,1.32,2085.05,Fall,376000
3761,2449.28,1.55,2790.57,Fall,376100
3762,4688.47,1.73,6350.54,Fall,376200
3763,4311.52,1.76,6636.34,Fall,376300
3764,1735.19,1.86,2427.97,Fall,376400
3765,705.27,1.57,1494.73,Fall,376500
3766,108.43,1.49,105.24,Fall,376600
3767,72.55,1.62,73.93,Fall,376700
3768,55.49,1.76,26.2,Fall,376800
3769,56.07,1.8,20.08,Fall,376900
3770,52.22,1.78,10.78,Fall,377000
3771,54.78,1.82,12.21,Fall,377100
3772,54.59,1.81,13.43,Fall,377200
3773,52.62,1.78,9.23,Fall,377300
3774,49.67,1.74,8.88,Fall,377400
3775,49.82,1.76,10.99,Fall,377500
3776,58.71,1.86,11.65,Fall,377600
3777,63.78,1.82,31.53,Fall,377700
3778,139.14,1.67,240.45,Fall,377800
3779,1036.59,1.43,1406.03,Fall,377900
3780,1705.52,1.41,1824.2,Fall,378000
3781,2202.25,1.4,2789.42,Fall,378100
3782,2308.48,1.23,2900.06,Fall,378200
3783,1863.42,1.33,2048.45,Fall,378300
3784,2196.66,1.34,2426.39,Fall,378400
3785,2321.44,1.28,2615.43,Fall,378500
3786,2529.72,1.14,2830.26,Fall,378600
3787,2288.32,0.99,2483.11,Fall,378700
3788,2095.33,1.18,2220.09,Fall,378800
3789,2108.01,1.32,2364.93,Fall,378900
3790,2124.42,1.52,2377.1,Fall,379000
3791,3284.16,2.04,3374.07,Fall,379100
3792,2384.5,2.08,2824.58,Fall,379200
3793,573.26,1.28,613.15,Fall,379300
3794,283.73,1.32,264.83,Fall,379400
3795,96.28,1.55,106.62,Fall,379500
3796,118.93,1.43,132.53,Fall,379600
3797,121.11,1.67,74.17,Fall,379700
3798,72.55,1.72,76.41,Fall,379800
3799,61.62,1.89,71.24,Fall,379900
3800,84.82,1.91,53.95,Fall,380000
3801,113.09,1.78,45.28,Fall,380100
3802,89.37,1.78,97.24,Fall,380200
3803,88.55,1.76,109.22,Fall,380300
3804,92.99,1.73,92.79,Fall,380400
3805,64.19,1.84,34.67,Fall,380500
3806,70.1,1.9,38.71,Fall,380600
3807,95.65,1.86,43.85,Fall,380700
3808,88.49,1.96,75.6,Fall,380800
3809,373.35,1.81,526.0,Fall,380900
3810,837.78,0.97,713.4,Fall,381000
3811,815.81,0.52,529.63,Fall,381100
3812,1060.56,0.49,723.54,Fall,381200
3813,1103.28,0.87,918.71,Fall,381300
3814,779.18,1.34,804.94,Fall,381400
3815,822.81,1.11,790.95,Fall,381500
3816,697.34,1.6,739.81,Fall,381600
3817,691.41,1.44,735.78,Fall,381700
3818,761.13,1.54,810.83,Fall,381800
3819,771.79,1.82,805.74,Fall,381900
3820,796.8,1.31,837.65,Fall,382000
3821,775.38,1.88,756.24,Fall,382100
3822,699.56,2.04,677.5,Fall,382200
3823,792.26,2.21,707.99,Fall,382300
3824,1946.73,2.54,1808.36,Fall,382400
3825,2591.44,2.18,2155.79,Fall,382500
3826,1350.28,1.73,1542.7,Fall,382600
3827,266.02,1.72,390.88,Fall,382700
3828,68.24,1.88,41.37,Fall,382800
3829,57.71,1.83,10.72,Fall,382900
3830,55.82,1.84,10.79,Fall,383000
3831,55.4,1.84,7.7,Fall,383100
3832,56.3,1.83,8.28,Fall,383200
3833,56.17,1.83,8.83,Fall,383300
3834,56.14,1.83,8.35,Fall,383400
3835,53.64,1.83,9.75,Fall,383500
3836,54.06,1.83,8.44,Fall,383600
3837,49.05,1.91,19.06,Fall,383700
3838,142.42,1.89,236.24,Fall,383800
3839,210.85,1.77,265.45,Fall,383900
3840,196.79,1.63,202.89,Fall,384000
3841,485.07,2.0,470.78,Fall,384100
3842,763.31,1.69,787.67,Fall,384200
3843,763.89,1.35,774.52,Fall,384300
3844,833.18,1.66,877.93,Fall,384400
3845,806.67,1.2,810.0,Fall,384500
3846,604.49,1.17,627.51,Fall,384600
3847,926.56,0.86,791.93,Fall,384700
3848,1013.38,0.75,828.32,Fall,384800
3849,913.33,0.99,859.66,Fall,384900
3850,1008.5,0.91,867.96,Fall,385000
3851,796.67,1.3,812.06,Fall,385100
3852,786.17,1.2,791.23,Fall,385200
3853,869.41,1.61,935.89,Fall,385300
3854,819.18,1.5,891.18,Fall,385400
3855,842.73,1.31,905.11,Fall,385500
3856,854.64,2.0,883.65,Fall,385600
3857,1091.65,1.18,998.4,Fall,385700
3858,975.09,0.51,641.81,Fall,385800
3859,777.63,0.56,420.93,Fall,385900
3860,2039.94,0.75,1798.33,Fall,386000
3861,2018.64,1.07,2004.37,Fall,386100
3862,610.68,1.36,855.13,Fall,386200
3863,203.61,1.55,200.23,Fall,386300
3864,106.57,1.66,121.95,Fall,386400
3865,63.66,1.86,67.07,Fall,386500
3866,83.02,1.76,93.96,Fall,386600
3867,128.2,1.67,160.96,Fall,386700
3868,130.53,1.75,163.77,Fall,386800
3869,195.57,1.38,210.36,Fall,386900
3870,302.98,0.92,261.79,Fall,387000
3871,472.7,1.56,540.25,Fall,387100
3872,696.67,1.86,731.85,Fall,387200
3873,777.01,1.37,778.27,Fall,387300
3874,810.17,1.68,830.88,Fall,387400
3875,892.55,1.34,906.39,Fall,387500
3876,887.87,1.41,930.12,Fall,387600
3877,1043.36,1.37,1081.52,Fall,387700
3878,1019.82,0.81,873.55,Fall,387800
3879,887.51,0.98,851.31,Fall,387900
3880,963.8,0.84,806.08,Fall,388000
3881,731.39,1.16,728.83,Fall,388100
3882,805.64,0.98,733.03,Fall,388200
3883,794.91,1.11,760.91,Fall,388300
3884,706.3,1.31,744.54,Fall,388400
3885,931.7,1.25,949.66,Fall,388500
3886,892.47,1.81,921.54,Fall,388600
3887,721.27,1.42,759.95,Fall,388700
3888,980.3,1.79,1030.37,Fall,388800
3889,1856.97,2.68,1254.52,Fall,388900
3890,2606.75,2.22,1919.87,Fall,389000
3891,1606.0,1.69,1765.87,Fall,389100
3892,243.26,1.68,306.95,Fall,389200
3893,73.22,1.98,91.76,Fall,389300
3894,78.12,1.89,53.77,Fall,389400
3895,94.86,1.73,37.28,Fall,389500
3896,62.06,1.99,66.14,Fall,389600
3897,62.85,1.97,66.4,Fall,389700
3898,89.34,1.73,122.34,Fall,389800
3899,357.46,1.7,477.22,Fall,389900
3900,829.28,1.04,780.64,Fall,390000
3901,794.74,1.04,725.28,Fall,390100
3902,681.8,1.28,683.5,Fall,390200
3903,804.94,1.21,813.62,Fall,390300
3904,799.42,1.62,850.49,Fall,390400
3905,842.74,1.21,815.31,Fall,390500
3906,720.71,1.38,745.79,Fall,390600
3907,809.82,1.22,782.88,Fall,390700
3908,781.56,0.68,588.04,Fall,390800
3909,924.03,0.74,781.68,Fall,390900
3910,1111.09,0.67,793.84,Fall,391000
3911,792.25,1.21,758.47,Fall,391100
3912,769.04,1.18,734.12,Fall,391200
3913,755.95,1.53,796.87,Fall,391300
3914,644.07,1.54,695.62,Fall,391400
3915,740.41,1.41,791.96,Fall,391500
3916,764.21,1.93,764.67,Fall,391600
3917,949.0,1.16,869.94,Fall,391700
3918,1403.82,0.4,632.39,Fall,391800
3919,1899.47,0.67,1195.46,Fall,391900
3920,1866.56,1.22,1594.11,Fall,392000
3921,971.12,1.05,1234.98,Fall,392100
3922,282.92,0.97,309.64,Fall,392200
3923,109.09,1.26,72.74,Fall,392300
3924,63.48,1.43,52.01,Fall,392400
3925,58.84,1.56,34.26,Fall,392500
3926,75.59,1.53,17.41,Fall,392600
3927,63.82,1.66,17.62,Fall,392700
3928,45.32,1.92,22.33,Fall,392800
3929,173.17,1.77,195.54,Fall,392900
3930,393.44,1.48,455.58,Fall,393000
3931,619.19,1.96,649.68,Fall,393100
3932,682.95,1.55,734.46,Fall,393200
3933,736.64,1.4,798.24,Fall,393300
3934,889.42,1.61,952.17,Fall,393400
3935,866.12,1.18,866.99,Fall,393500
3936,783.88,1.48,846.57,Fall,393600
3937,840.39,1.12,794.34,Fall,393700
3938,756.11,0.87,691.96,Fall,393800
3939,856.87,0.85,778.2,Fall,393900
3940,941.33,0.99,819.28,Fall,394000
3941,877.39,1.37,906.09,Fall,394100
3942,965.2,0.99,872.95,Fall,394200
3943,782.95,1.42,804.02,Fall,394300
3944,813.74,1.32,836.36,Fall,394400
3945,850.48,1.23,901.13,Fall,394500
3946,738.48,1.57,830.64,Fall,394600
3947,1322.3,0.86,1218.3,Fall,394700
3948,2559.68,0.96,2126.19,Fall,394800
3949,2007.72,1.09,2102.83,Fall,394900
3950,520.68,1.02,558.94,Fall,395000
3951,169.71,1.46,177.31,Fall,395100
3952,94.93,1.44,61.79,Fall,395200
3953,87.81,1.49,43.34,Fall,395300
3954,48.29,1.8,38.28,Fall,395400
3955,48.36,1.61,30.42,Fall,395500
3956,69.37,1.47,15.42,Fall,395600
3957,65.05,1.63,15.24,Fall,395700
3958,46.86,1.87,21.37,Fall,395800
3959,63.29,1.7,60.46,Fall,395900
3960,148.16,1.67,165.51,Fall,396000
3961,408.9,2.02,470.52,Fall,396100
3962,793.78,2.28,583.46,Fall,396200
3963,730.7,1.84,728.36,Fall,396300
3964,621.92,1.63,646.79,Fall,396400
3965,763.9,2.34,597.43,Fall,396500
3966,602.97,2.26,491.24,Fall,396600
3967,517.79,2.2,443.81,Fall,396700
3968,606.69,1.74,630.09,Fall,396800
3969,652.34,1.42,676.87,Fall,396900
3970,667.0,1.91,660.99,Fall,397000
3971,604.72,1.4,606.23,Fall,397100
3972,527.67,1.59,567.26,Fall,397200
3973,554.95,1.86,580.3,Fall,397300
3974,548.97,1.16,530.18,Fall,397400
3975,517.2,1.59,478.61,Fall,397500
3976,484.3,2.48,327.3,Fall,397600
3977,765.14,2.65,631.34,Fall,397700
3978,2031.44,2.23,2094.57,Fall,397800
3979,2022.87,2.1,2198.64,Fall,397900
3980,756.06,2.17,968.2,Fall,398000
3981,242.92,1.96,299.16,Fall,398100
3982,60.68,1.66,53.12,Fall,398200
3983,52.29,1.66,20.3,Fall,398300
3984,58.7,1.81,13.58,Fall,398400
3985,52.38,1.73,13.28,Fall,398500
3986,44.65,1.81,13.15,Fall,398600
3987,53.62,1.79,17.14,Fall,398700
3988,62.33,1.74,7.95,Fall,398800
3989,50.35,1.86,22.57,Fall,398900
3990,69.9,2.27,59.29,Fall,399000
3991,103.33,2.18,92.57,Fall,399100
3992,143.91,1.64,147.79,Fall,399200
3993,220.48,1.86,243.97,Fall,399300
3994,636.03,2.45,492.81,Fall,399400
3995,774.77,2.17,657.13,Fall,399500
3996,668.01,1.77,702.57,Fall,399600
3997,823.98,2.19,682.56,Fall,399700
3998,688.53,1.92,689.01,Fall,399800
3999,625.11,1.97,636.76,Fall,399900
4000,751.31,1.83,798.31,Fall,400000
4001,689.45,1.32,729.12,Fall,400100
4002,587.52,1.75,624.02,Fall,400200
4003,690.58,1.32,718.31,Fall,400300
4004,790.87,1.45,854.85,Fall,400400
4005,741.71,1.85,758.61,Fall,400500
4006,550.07,1.4,565.85,Fall,400600
4007,745.37,2.11,762.83,Fall,400700
