,F1_sum_vector_magnitude,F2_orientation_angle,F3_std_magnitude,Situation,window_start_index
4551,510.98,1.69,9.09,Fall,455100
4552,514.83,1.69,7.64,Fall,455200
4553,513.49,1.69,7.06,Fall,455300
4554,512.55,1.69,2.29,Fall,455400
4555,513.1,1.69,2.42,Fall,455500
4556,512.67,1.69,2.24,Fall,455600
4557,512.0,1.69,1.75,Fall,455700
4558,507.63,1.65,84.9,Fall,455800
4559,475.51,0.91,372.31,Fall,455900
4560,461.09,0.26,78.95,Fall,456000
4561,485.18,0.3,49.15,Fall,456100
4562,498.91,0.26,59.71,Fall,456200
4563,499.04,0.2,43.66,Fall,456300
4564,502.49,0.19,11.93,Fall,456400
4565,514.13,0.19,7.8,Fall,456500
4566,512.63,0.19,9.57,Fall,456600
4567,507.14,0.2,26.58,Fall,456700
4568,500.24,0.22,69.97,Fall,456800
4569,493.67,0.21,80.9,Fall,456900
4570,498.99,0.18,48.03,Fall,457000
4571,454.2,0.3,170.55,Fall,457100
4572,613.69,0.87,511.39,Fall,457200
4573,681.09,1.8,549.03,Fall,457300
4574,536.63,2.19,160.25,Fall,457400
4575,518.64,2.04,56.81,Fall,457500
4576,505.14,1.96,33.16,Fall,457600
4577,507.03,1.94,16.56,Fall,457700
4578,508.46,1.93,15.68,Fall,457800
4579,508.99,1.92,11.63,Fall,457900
4580,509.33,1.9,8.2,Fall,458000
4581,509.95,1.89,10.38,Fall,458100
4582,507.14,1.9,31.49,Fall,458200
4583,505.33,1.96,36.28,Fall,458300
4584,507.02,2.02,20.21,Fall,458400
4585,510.06,2.05,13.9,Fall,458500
4586,511.51,2.08,10.25,Fall,458600
4587,510.14,2.09,5.69,Fall,458700
4588,502.5,2.03,111.22,Fall,458800
4589,484.56,1.07,435.65,Fall,458900
4590,493.47,0.15,30.26,Fall,459000
4591,482.02,0.15,52.09,Fall,459100
4592,440.94,0.17,58.56,Fall,459200
4593,459.87,0.14,47.67,Fall,459300
4594,508.92,0.12,38.2,Fall,459400
4595,522.06,0.13,35.25,Fall,459500
4596,509.31,0.16,48.67,Fall,459600
4597,501.03,0.19,34.71,Fall,459700
4598,503.38,0.21,10.99,Fall,459800
4599,503.15,0.22,12.46,Fall,459900
4600,510.91,0.23,29.73,Fall,460000
4601,491.79,0.27,54.58,Fall,460100
4602,484.4,0.3,65.19,Fall,460200
4603,502.79,0.38,183.31,Fall,460300
4604,641.3,0.86,466.13,Fall,460400
4605,651.86,1.66,527.8,Fall,460500
4606,515.95,1.95,129.86,Fall,460600
4607,511.39,1.8,31.25,Fall,460700
4608,510.29,1.77,17.03,Fall,460800
4609,511.23,1.73,22.38,Fall,460900
4610,510.37,1.71,29.72,Fall,461000
4611,510.44,1.73,16.53,Fall,461100
4612,510.77,1.74,7.66,Fall,461200
4613,509.92,1.75,5.96,Fall,461300
4614,509.55,1.75,3.66,Fall,461400
4615,509.68,1.75,3.63,Fall,461500
4616,509.78,1.75,3.14,Fall,461600
4617,509.69,1.76,2.68,Fall,461700
4618,503.06,1.71,101.98,Fall,461800
4619,498.03,0.92,408.06,Fall,461900
4620,501.33,0.18,13.77,Fall,462000
4621,504.19,0.18,6.26,Fall,462100
4622,505.53,0.18,5.26,Fall,462200
4623,505.29,0.18,3.87,Fall,462300
4624,504.15,0.18,4.4,Fall,462400
4625,503.57,0.19,5.23,Fall,462500
4626,504.26,0.19,4.52,Fall,462600
4627,505.75,0.2,3.07,Fall,462700
4628,508.15,0.19,6.92,Fall,462800
4629,509.72,0.17,7.38,Fall,462900
4630,506.19,0.17,12.69,Fall,463000
4631,508.47,0.17,28.15,Fall,463100
4632,492.56,0.19,41.83,Fall,463200
4633,483.2,0.23,44.8,Fall,463300
4634,501.29,0.23,45.37,Fall,463400
4635,479.05,0.24,78.35,Fall,463500
4636,573.18,0.45,398.71,Fall,463600
4637,645.38,1.2,519.2,Fall,463700
4638,553.86,1.71,235.04,Fall,463800
4639,510.82,1.68,31.84,Fall,463900
4640,510.17,1.7,17.76,Fall,464000
4641,510.87,1.71,16.41,Fall,464100
4642,510.61,1.72,4.85,Fall,464200
4643,510.1,1.72,6.19,Fall,464300
4644,510.14,1.73,5.86,Fall,464400
4645,510.09,1.73,4.3,Fall,464500
4646,509.46,1.73,4.26,Fall,464600
4647,509.36,1.73,4.42,Fall,464700
4648,502.63,1.68,101.09,Fall,464800
4649,497.27,0.92,406.02,Fall,464900
4650,501.59,0.2,13.78,Fall,465000
4651,504.05,0.21,2.46,Fall,465100
4652,502.81,0.21,2.85,Fall,465200
4653,502.67,0.22,3.11,Fall,465300
4654,504.26,0.22,2.65,Fall,465400
4655,504.49,0.21,3.09,Fall,465500
4656,503.6,0.21,3.03,Fall,465600
4657,503.17,0.22,2.49,Fall,465700
4658,503.3,0.22,3.44,Fall,465800
4659,501.81,0.22,7.81,Fall,465900
4660,500.42,0.22,8.51,Fall,466000
4661,503.87,0.22,8.5,Fall,466100
4662,501.31,0.22,12.89,Fall,466200
4663,508.93,0.21,21.19,Fall,466300
4664,503.3,0.23,38.79,Fall,466400
4665,457.84,0.27,86.37,Fall,466500
4666,549.13,0.39,434.23,Fall,466600
4667,596.36,0.83,476.02,Fall,466700
4668,518.56,1.26,171.28,Fall,466800
4669,513.39,1.33,38.32,Fall,466900
4670,512.56,1.27,32.74,Fall,467000
4671,509.84,1.18,38.96,Fall,467100
4672,508.76,1.08,21.87,Fall,467200
4673,508.37,1.03,17.16,Fall,467300
4674,507.71,1.01,11.13,Fall,467400
4675,507.4,1.0,10.86,Fall,467500
4676,507.45,0.98,6.74,Fall,467600
4677,506.38,0.97,5.62,Fall,467700
4678,503.97,0.94,63.2,Fall,467800
4679,503.04,0.51,253.91,Fall,467900
4680,503.46,0.12,10.01,Fall,468000
4681,502.11,0.12,3.06,Fall,468100
4682,503.9,0.12,3.71,Fall,468200
4683,505.19,0.12,4.56,Fall,468300
4684,507.92,0.12,16.36,Fall,468400
4685,506.59,0.13,16.62,Fall,468500
4686,499.12,0.14,10.49,Fall,468600
4687,508.8,0.14,24.02,Fall,468700
4688,505.32,0.15,40.09,Fall,468800
4689,495.29,0.15,35.67,Fall,468900
4690,501.4,0.15,18.41,Fall,469000
4691,503.37,0.15,10.96,Fall,469100
4692,500.18,0.17,14.19,Fall,469200
4693,506.05,0.2,27.03,Fall,469300
4694,508.35,0.24,28.46,Fall,469400
4695,492.1,0.26,41.51,Fall,469500
4696,484.21,0.36,158.22,Fall,469600
4697,556.5,0.71,390.55,Fall,469700
4698,576.76,1.15,356.36,Fall,469800
4699,514.67,1.34,81.6,Fall,469900
4700,504.44,1.21,73.87,Fall,470000
4701,509.82,1.0,67.57,Fall,470100
4702,513.3,0.89,36.81,Fall,470200
4703,509.38,0.89,12.68,Fall,470300
4704,506.35,0.91,7.02,Fall,470400
4705,505.7,0.91,6.58,Fall,470500
4706,506.12,0.92,6.83,Fall,470600
4707,506.32,0.92,6.92,Fall,470700
4708,503.06,0.9,64.19,Fall,470800
4709,499.68,0.53,260.52,Fall,470900
4710,501.33,0.2,10.2,Fall,471000
4711,501.96,0.21,11.14,Fall,471100
4712,493.33,0.2,26.02,Fall,471200
4713,501.31,0.16,32.03,Fall,471300
4714,515.0,0.13,22.94,Fall,471400
4715,508.71,0.14,36.49,Fall,471500
4716,506.18,0.18,34.28,Fall,471600
4717,498.08,0.24,58.36,Fall,471700
4718,505.7,0.25,54.97,Fall,471800
4719,517.38,0.21,74.77,Fall,471900
4720,625.48,0.53,438.93,Fall,472000
4721,665.18,1.41,569.13,Fall,472100
4722,536.08,1.83,289.63,Fall,472200
4723,494.62,1.7,53.11,Fall,472300
4724,512.1,1.72,21.81,Fall,472400
4725,515.43,1.71,16.37,Fall,472500
4726,515.26,1.7,9.12,Fall,472600
4727,516.18,1.71,8.49,Fall,472700
4728,516.28,1.71,5.26,Fall,472800
4729,518.27,1.71,3.51,Fall,472900
4730,521.23,1.72,2.46,Fall,473000
4731,517.53,1.71,6.73,Fall,473100
4732,513.11,1.71,4.81,Fall,473200
4733,513.13,1.72,2.31,Fall,473300
4734,514.25,1.72,2.4,Fall,473400
4735,516.36,1.72,2.02,Fall,473500
4736,518.94,1.72,2.83,Fall,473600
4737,521.66,1.72,2.71,Fall,473700
4738,512.25,1.67,100.3,Fall,473800
4739,497.95,0.93,393.62,Fall,473900
4740,496.41,0.23,13.63,Fall,474000
4741,503.5,0.23,8.34,Fall,474100
4742,507.14,0.22,4.31,Fall,474200
4743,504.93,0.21,4.5,Fall,474300
4744,505.47,0.22,4.87,Fall,474400
4745,504.99,0.23,4.6,Fall,474500
4746,504.43,0.23,10.46,Fall,474600
4747,510.54,0.2,15.45,Fall,474700
4748,507.58,0.18,12.63,Fall,474800
4749,490.13,0.19,26.65,Fall,474900
4750,496.48,0.23,35.79,Fall,475000
4751,537.01,0.28,53.46,Fall,475100
4752,556.38,0.34,121.39,Fall,475200
4753,676.96,0.72,492.24,Fall,475300
4754,715.58,1.59,616.17,Fall,475400
4755,582.22,1.85,343.71,Fall,475500
4756,520.16,1.59,70.26,Fall,475600
4757,507.53,1.6,23.8,Fall,475700
4758,508.64,1.63,26.06,Fall,475800
4759,511.76,1.63,24.54,Fall,475900
4760,515.87,1.64,12.24,Fall,476000
4761,516.35,1.65,6.61,Fall,476100
4762,516.89,1.65,4.45,Fall,476200
4763,516.6,1.65,2.8,Fall,476300
4764,516.4,1.65,2.65,Fall,476400
4765,515.47,1.65,3.25,Fall,476500
4766,515.54,1.65,3.24,Fall,476600
4767,516.1,1.66,2.63,Fall,476700
4768,510.22,1.62,99.54,Fall,476800
4769,502.27,0.89,398.68,Fall,476900
4770,504.38,0.21,13.1,Fall,477000
4771,505.46,0.2,3.85,Fall,477100
4772,501.89,0.2,2.06,Fall,477200
4773,502.55,0.21,2.32,Fall,477300
4774,503.01,0.21,2.59,Fall,477400
4775,502.2,0.21,3.11,Fall,477500
4776,505.16,0.21,7.31,Fall,477600
4777,505.25,0.2,23.59,Fall,477700
4778,521.69,0.2,57.8,Fall,477800
4779,523.52,0.18,59.86,Fall,477900
4780,493.85,0.19,68.73,Fall,478000
4781,671.47,0.59,629.49,Fall,478100
4782,727.67,1.54,756.57,Fall,478200
4783,556.11,1.93,351.31,Fall,478300
4784,518.89,1.69,88.45,Fall,478400
4785,518.34,1.66,27.46,Fall,478500
4786,514.18,1.68,18.1,Fall,478600
4787,513.49,1.68,13.76,Fall,478700
4788,516.15,1.68,9.66,Fall,478800
4789,516.13,1.68,5.86,Fall,478900
4790,516.03,1.69,3.27,Fall,479000
4791,515.92,1.69,3.86,Fall,479100
4792,515.39,1.68,3.51,Fall,479200
4793,515.19,1.68,2.93,Fall,479300
4794,515.16,1.69,3.19,Fall,479400
4795,515.22,1.69,3.12,Fall,479500
4796,515.32,1.69,4.33,Fall,479600
4797,515.96,1.69,4.06,Fall,479700
4798,512.08,1.65,95.68,Fall,479800
4799,509.14,0.87,384.74,Fall,479900
4800,508.24,0.13,21.13,Fall,480000
4801,502.71,0.12,14.7,Fall,480100
4802,501.08,0.15,18.55,Fall,480200
4803,505.52,0.18,9.77,Fall,480300
4804,507.32,0.18,7.44,Fall,480400
4805,505.49,0.17,6.86,Fall,480500
4806,504.43,0.18,6.15,Fall,480600
4807,503.28,0.18,5.63,Fall,480700
4808,501.72,0.18,4.57,Fall,480800
4809,502.17,0.17,3.95,Fall,480900
4810,504.45,0.16,2.68,Fall,481000
4811,505.62,0.17,5.74,Fall,481100
4812,503.89,0.18,8.83,Fall,481200
4813,508.3,0.19,18.48,Fall,481300
4814,512.55,0.22,19.77,Fall,481400
4815,514.53,0.26,17.97,Fall,481500
4816,480.62,0.25,61.74,Fall,481600
4817,458.55,0.29,212.51,Fall,481700
4818,678.92,0.97,651.23,Fall,481800
4819,704.07,1.7,643.85,Fall,481900
4820,520.09,1.72,101.91,Fall,482000
4821,511.04,1.65,28.51,Fall,482100
4822,510.63,1.67,18.0,Fall,482200
4823,515.93,1.66,16.64,Fall,482300
4824,518.58,1.64,14.0,Fall,482400
4825,518.83,1.64,13.55,Fall,482500
4826,517.14,1.65,9.43,Fall,482600
4827,514.23,1.65,7.81,Fall,482700
4828,507.01,1.61,96.84,Fall,482800
4829,501.01,0.89,390.8,Fall,482900
4830,502.75,0.2,13.29,Fall,483000
4831,506.07,0.19,3.68,Fall,483100
4832,505.35,0.18,5.79,Fall,483200
4833,499.67,0.17,6.98,Fall,483300
4834,496.66,0.17,6.67,Fall,483400
4835,504.23,0.17,39.03,Fall,483500
4836,519.11,0.2,68.85,Fall,483600
4837,501.05,0.24,67.39,Fall,483700
4838,495.64,0.26,61.94,Fall,483800
4839,514.33,0.23,70.55,Fall,483900
4840,615.86,0.45,432.65,Fall,484000
4841,700.33,1.33,623.79,Fall,484100
4842,595.23,1.89,430.07,Fall,484200
4843,505.14,1.79,73.22,Fall,484300
4844,505.94,1.74,19.05,Fall,484400
4845,514.54,1.75,10.41,Fall,484500
4846,516.64,1.75,13.4,Fall,484600
4847,516.53,1.74,13.49,Fall,484700
4848,516.92,1.73,7.09,Fall,484800
4849,516.6,1.73,4.04,Fall,484900
4850,516.96,1.73,3.96,Fall,485000
4851,517.81,1.73,3.92,Fall,485100
4852,520.06,1.73,3.92,Fall,485200
4853,518.13,1.73,5.25,Fall,485300
4854,514.49,1.73,4.59,Fall,485400
4855,515.24,1.74,3.38,Fall,485500
4856,516.35,1.74,3.82,Fall,485600
4857,518.46,1.74,3.99,Fall,485700
4858,516.66,1.7,85.11,Fall,485800
4859,507.89,1.12,342.48,Fall,485900
4860,503.91,0.56,10.83,Fall,486000
4861,505.13,0.56,3.02,Fall,486100
4862,505.33,0.57,3.85,Fall,486200
4863,505.81,0.57,2.77,Fall,486300
4864,505.95,0.57,2.88,Fall,486400
4865,506.14,0.57,3.86,Fall,486500
4866,506.48,0.56,5.23,Fall,486600
4867,506.0,0.55,4.09,Fall,486700
4868,505.05,0.55,3.72,Fall,486800
4869,505.2,0.55,3.41,Fall,486900
4870,506.02,0.55,3.94,Fall,487000
4871,505.97,0.54,6.53,Fall,487100
4872,506.12,0.53,11.21,Fall,487200
4873,513.33,0.48,55.5,Fall,487300
4874,521.02,0.37,93.82,Fall,487400
4875,594.36,0.3,153.75,Fall,487500
4876,697.78,0.71,404.87,Fall,487600
4877,645.49,1.3,365.34,Fall,487700
4878,540.11,1.62,198.0,Fall,487800
4879,514.63,1.67,71.45,Fall,487900
4880,505.21,1.6,22.92,Fall,488000
4881,504.84,1.62,15.03,Fall,488100
4882,511.75,1.64,10.06,Fall,488200
4883,514.82,1.64,8.99,Fall,488300
4884,518.56,1.64,5.31,Fall,488400
4885,521.89,1.64,5.45,Fall,488500
4886,518.95,1.64,8.24,Fall,488600
4887,512.86,1.64,7.26,Fall,488700
4888,508.07,1.62,84.59,Fall,488800
4889,503.3,1.11,340.46,Fall,488900
4890,504.1,0.62,13.48,Fall,489000
4891,507.95,0.61,11.98,Fall,489100
4892,506.07,0.62,13.59,Fall,489200
4893,504.79,0.62,13.79,Fall,489300
4894,503.99,0.61,19.02,Fall,489400
4895,504.39,0.58,18.19,Fall,489500
4896,507.33,0.54,15.33,Fall,489600
4897,507.5,0.5,9.62,Fall,489700
4898,507.55,0.47,9.17,Fall,489800
4899,508.19,0.45,10.01,Fall,489900
4900,510.83,0.4,33.75,Fall,490000
4901,515.89,0.29,46.56,Fall,490100
4902,517.42,0.17,41.53,Fall,490200
4903,520.79,0.17,59.89,Fall,490300
4904,626.02,0.53,420.24,Fall,490400
4905,626.74,0.97,482.03,Fall,490500
4906,602.09,1.17,546.63,Fall,490600
4907,594.98,1.47,394.68,Fall,490700
4908,509.09,1.67,45.56,Fall,490800
4909,507.06,1.63,7.61,Fall,490900
4910,508.85,1.63,8.96,Fall,491000
4911,512.21,1.62,11.4,Fall,491100
4912,515.36,1.62,11.78,Fall,491200
4913,517.42,1.62,9.71,Fall,491300
4914,515.66,1.62,6.29,Fall,491400
4915,509.18,1.62,4.08,Fall,491500
4916,510.56,1.63,5.15,Fall,491600
4917,514.55,1.63,2.58,Fall,491700
4918,509.4,1.6,90.55,Fall,491800
4919,502.8,1.1,362.96,Fall,491900
4920,503.76,0.62,12.11,Fall,492000
4921,505.88,0.63,4.02,Fall,492100
4922,505.83,0.63,3.47,Fall,492200
4923,506.01,0.63,3.49,Fall,492300
4924,508.58,0.65,9.86,Fall,492400
4925,510.12,0.65,17.11,Fall,492500
4926,501.82,0.61,24.62,Fall,492600
4927,504.65,0.55,24.27,Fall,492700
4928,513.71,0.5,12.54,Fall,492800
4929,511.38,0.48,6.73,Fall,492900
4930,511.35,0.47,34.84,Fall,493000
4931,514.06,0.38,69.99,Fall,493100
4932,518.48,0.31,66.1,Fall,493200
4933,594.14,0.58,338.49,Fall,493300
4934,684.03,1.0,467.59,Fall,493400
4935,595.12,1.42,447.4,Fall,493500
4936,503.73,1.64,105.77,Fall,493600
4937,515.28,1.58,35.69,Fall,493700
4938,510.94,1.59,14.09,Fall,493800
4939,512.15,1.6,7.85,Fall,493900
4940,517.12,1.61,3.8,Fall,494000
4941,516.12,1.61,8.62,Fall,494100
4942,512.78,1.61,9.49,Fall,494200
4943,512.1,1.61,5.71,Fall,494300
4944,511.51,1.61,3.24,Fall,494400
4945,511.7,1.61,2.06,Fall,494500
4946,512.55,1.61,2.43,Fall,494600
4947,513.98,1.61,3.43,Fall,494700
4948,507.4,1.58,95.68,Fall,494800
4949,500.75,1.06,383.29,Fall,494900
4950,503.78,0.57,12.67,Fall,495000
4951,505.57,0.57,6.16,Fall,495100
4952,505.34,0.58,6.46,Fall,495200
4953,505.33,0.57,4.04,Fall,495300
4954,505.41,0.57,3.23,Fall,495400
4955,505.77,0.57,2.43,Fall,495500
4956,505.46,0.56,3.16,Fall,495600
4957,505.52,0.56,4.41,Fall,495700
4958,506.27,0.55,5.41,Fall,495800
4959,506.96,0.52,15.91,Fall,495900
4960,507.74,0.46,29.95,Fall,496000
4961,499.74,0.35,35.19,Fall,496100
4962,487.56,0.23,40.79,Fall,496200
4963,472.82,0.18,61.09,Fall,496300
4964,549.4,0.46,323.9,Fall,496400
4965,696.47,1.4,683.94,Fall,496500
4966,683.98,1.76,621.55,Fall,496600
4967,566.23,1.48,363.12,Fall,496700
4968,519.87,1.52,29.76,Fall,496800
4969,518.76,1.52,6.03,Fall,496900
4970,518.83,1.52,2.82,Fall,497000
4971,517.68,1.52,3.01,Fall,497100
4972,516.59,1.52,3.13,Fall,497200
4973,517.32,1.53,3.56,Fall,497300
4974,518.44,1.54,4.57,Fall,497400
4975,520.5,1.54,4.99,Fall,497500
4976,520.81,1.54,3.98,Fall,497600
4977,519.72,1.54,2.81,Fall,497700
4978,511.89,1.51,96.44,Fall,497800
4979,503.57,1.0,386.34,Fall,497900
4980,504.3,0.53,13.54,Fall,498000
4981,506.22,0.54,6.49,Fall,498100
4982,506.15,0.54,4.03,Fall,498200
4983,506.51,0.54,6.75,Fall,498300
4984,506.88,0.54,7.77,Fall,498400
4985,505.95,0.54,4.49,Fall,498500
4986,506.88,0.54,5.26,Fall,498600
4987,504.02,0.53,28.85,Fall,498700
4988,502.83,0.48,34.61,Fall,498800
4989,508.49,0.4,39.34,Fall,498900
4990,496.88,0.27,70.04,Fall,499000
4991,499.25,0.1,63.12,Fall,499100
4992,509.63,0.02,12.8,Fall,499200
4993,511.83,0.01,11.55,Fall,499300
4994,514.84,0.03,16.23,Fall,499400
4995,480.39,0.12,66.66,Fall,499500
4996,556.34,0.56,350.71,Fall,499600
4997,641.38,1.01,334.44,Fall,499700
4998,620.44,1.22,480.29,Fall,499800
4999,575.57,1.47,319.93,Fall,499900
5000,519.81,1.58,55.52,Fall,500000
5001,510.12,1.57,4.62,Fall,500100
5002,512.76,1.57,2.39,Fall,500200
5003,514.11,1.57,2.19,Fall,500300
5004,514.1,1.57,3.3,Fall,500400
5005,511.63,1.56,4.02,Fall,500500
5006,511.2,1.57,3.07,Fall,500600
5007,512.78,1.57,1.57,Fall,500700
5008,507.67,1.54,94.66,Fall,500800
5009,502.04,1.08,379.28,Fall,500900
5010,504.23,0.65,12.12,Fall,501000
5011,506.06,0.65,4.67,Fall,501100
5012,505.98,0.65,4.16,Fall,501200
5013,506.01,0.65,4.05,Fall,501300
5014,505.53,0.65,4.59,Fall,501400
5015,505.89,0.64,4.62,Fall,501500
5016,506.12,0.64,3.87,Fall,501600
5017,505.97,0.64,3.07,Fall,501700
5018,505.83,0.65,2.81,Fall,501800
5019,505.77,0.65,3.16,Fall,501900
5020,505.75,0.64,2.35,Fall,502000
5021,505.88,0.65,7.76,Fall,502100
5022,500.61,0.68,19.39,Fall,502200
5023,497.15,0.73,20.14,Fall,502300
5024,501.81,0.74,14.2,Fall,502400
5025,493.52,0.77,24.23,Fall,502500
5026,486.91,0.9,85.53,Fall,502600
5027,576.69,1.35,466.72,Fall,502700
5028,600.11,1.75,474.71,Fall,502800
5029,523.32,1.83,239.28,Fall,502900
5030,509.14,1.9,65.17,Fall,503000
5031,510.01,1.96,10.27,Fall,503100
5032,510.67,1.95,5.84,Fall,503200
5033,510.38,1.94,6.58,Fall,503300
5034,510.35,1.95,5.4,Fall,503400
5035,510.38,1.96,4.26,Fall,503500
5036,510.06,1.96,3.95,Fall,503600
5037,510.62,1.96,4.65,Fall,503700
5038,506.94,1.92,76.64,Fall,503800
5039,503.18,1.25,307.7,Fall,503900
5040,504.22,0.62,13.13,Fall,504000
5041,505.29,0.6,6.63,Fall,504100
5042,504.96,0.59,5.17,Fall,504200
5043,504.55,0.59,6.85,Fall,504300
5044,504.99,0.6,9.21,Fall,504400
5045,505.02,0.61,8.54,Fall,504500
5046,504.66,0.62,7.76,Fall,504600
5047,505.31,0.62,7.88,Fall,504700
5048,506.36,0.63,7.52,Fall,504800
5049,506.39,0.63,16.36,Fall,504900
5050,506.65,0.63,16.9,Fall,505000
5051,505.02,0.65,20.18,Fall,505100
5052,504.7,0.73,43.25,Fall,505200
5053,482.98,0.88,92.77,Fall,505300
5054,565.7,1.32,343.86,Fall,505400
5055,608.52,1.98,357.42,Fall,505500
5056,535.59,2.16,149.11,Fall,505600
5057,521.16,1.91,86.55,Fall,505700
5058,515.23,1.8,51.82,Fall,505800
5059,509.91,1.82,22.94,Fall,505900
5060,508.43,1.85,13.01,Fall,506000
5061,511.16,1.87,8.84,Fall,506100
5062,510.32,1.87,7.72,Fall,506200
5063,510.33,1.88,7.03,Fall,506300
5064,511.4,1.89,6.71,Fall,506400
5065,512.31,1.9,6.86,Fall,506500
5066,512.74,1.91,4.68,Fall,506600
5067,512.21,1.91,4.29,Fall,506700
5068,508.52,1.87,73.83,Fall,506800
5069,503.94,1.23,296.73,Fall,506900
5070,503.73,0.63,12.5,Fall,507000
5071,505.68,0.65,8.75,Fall,507100
5072,506.07,0.66,4.95,Fall,507200
5073,506.13,0.66,10.71,Fall,507300
5074,506.26,0.69,14.99,Fall,507400
5075,505.67,0.72,12.09,Fall,507500
5076,505.54,0.76,14.32,Fall,507600
5077,504.21,0.82,22.63,Fall,507700
5078,521.13,0.88,40.19,Fall,507800
5079,544.64,0.92,123.29,Fall,507900
5080,606.84,1.42,461.67,Fall,508000
5081,597.73,1.98,406.19,Fall,508100
5082,521.95,1.97,102.77,Fall,508200
5083,511.34,1.89,28.32,Fall,508300
5084,509.97,1.92,9.32,Fall,508400
5085,508.77,1.91,9.68,Fall,508500
5086,508.78,1.92,13.15,Fall,508600
5087,509.3,1.92,12.64,Fall,508700
5088,508.46,1.91,8.58,Fall,508800
5089,508.25,1.91,6.23,Fall,508900
5090,508.92,1.92,5.96,Fall,509000
5091,508.72,1.92,5.55,Fall,509100
5092,508.93,1.93,5.3,Fall,509200
5093,509.34,1.93,4.45,Fall,509300
5094,509.53,1.94,5.42,Fall,509400
5095,509.97,1.94,7.99,Fall,509500
5096,509.45,1.94,8.88,Fall,509600
5097,508.32,1.95,8.01,Fall,509700
5098,504.48,1.92,76.51,Fall,509800
5099,502.2,1.27,307.59,Fall,509900
5100,504.52,0.65,10.36,Fall,510000
5101,505.97,0.64,2.52,Fall,510100
5102,506.05,0.64,3.47,Fall,510200
5103,505.84,0.63,5.29,Fall,510300
5104,505.62,0.64,4.01,Fall,510400
5105,505.64,0.64,3.9,Fall,510500
5106,505.73,0.65,4.08,Fall,510600
5107,506.04,0.66,7.27,Fall,510700
5108,506.74,0.68,9.44,Fall,510800
5109,507.31,0.71,9.2,Fall,510900
5110,508.83,0.74,13.18,Fall,511000
5111,516.91,0.8,29.65,Fall,511100
5112,515.15,0.9,49.22,Fall,511200
5113,489.16,1.09,131.45,Fall,511300
5114,570.63,1.63,397.56,Fall,511400
5115,590.09,2.06,322.1,Fall,511500
5116,513.9,2.04,27.17,Fall,511600
5117,514.0,2.03,18.69,Fall,511700
5118,510.77,2.04,13.14,Fall,511800
5119,510.04,2.05,6.52,Fall,511900
5120,510.77,2.06,8.18,Fall,512000
5121,512.57,2.09,7.84,Fall,512100
5122,511.91,2.1,6.15,Fall,512200
5123,510.7,2.11,3.85,Fall,512300
5124,510.94,2.11,5.94,Fall,512400
5125,510.89,2.12,5.63,Fall,512500
5126,509.73,2.12,11.69,Fall,512600
5127,509.25,2.11,12.51,Fall,512700
5128,506.46,2.07,78.17,Fall,512800
5129,503.75,1.39,317.15,Fall,512900
5130,505.34,0.73,11.1,Fall,513000
5131,506.95,0.73,4.43,Fall,513100
5132,506.84,0.73,6.47,Fall,513200
5133,506.42,0.74,6.74,Fall,513300
5134,506.48,0.76,5.18,Fall,513400
5135,506.49,0.77,3.98,Fall,513500
5136,506.63,0.76,3.43,Fall,513600
5137,506.52,0.76,4.67,Fall,513700
5138,506.65,0.77,10.62,Fall,513800
5139,506.49,0.79,14.51,Fall,513900
5140,508.69,0.82,18.53,Fall,514000
5141,517.73,0.87,36.98,Fall,514100
5142,530.28,0.94,76.09,Fall,514200
5143,573.74,1.28,492.68,Fall,514300
5144,575.93,1.89,501.54,Fall,514400
5145,527.81,2.04,174.06,Fall,514500
5146,513.6,1.88,48.34,Fall,514600
5147,511.72,1.88,11.62,Fall,514700
5148,511.5,1.9,6.33,Fall,514800
5149,511.12,1.91,7.59,Fall,514900
5150,511.33,1.92,8.62,Fall,515000
5151,512.26,1.93,3.87,Fall,515100
5152,512.24,1.93,3.88,Fall,515200
5153,512.56,1.93,4.55,Fall,515300
5154,512.83,1.94,3.51,Fall,515400
5155,512.32,1.95,3.88,Fall,515500
5156,511.34,1.95,3.53,Fall,515600
5157,511.26,1.95,4.17,Fall,515700
5158,508.25,1.91,78.15,Fall,515800
5159,503.91,1.24,312.47,Fall,515900
5160,503.56,0.59,9.99,Fall,516000
5161,504.7,0.59,3.43,Fall,516100
5162,505.6,0.59,4.49,Fall,516200
5163,506.04,0.58,4.19,Fall,516300
5164,507.19,0.58,7.18,Fall,516400
5165,506.42,0.59,5.88,Fall,516500
5166,505.25,0.59,2.76,Fall,516600
5167,507.97,0.59,6.14,Fall,516700
5168,515.11,0.55,25.25,Fall,516800
5169,543.96,0.4,107.54,Fall,516900
5170,645.61,0.61,564.91,Fall,517000
5171,660.7,1.33,584.99,Fall,517100
5172,576.52,1.66,241.03,Fall,517200
5173,534.31,1.57,57.82,Fall,517300
5174,520.43,1.53,31.05,Fall,517400
5175,522.43,1.5,13.33,Fall,517500
5176,518.2,1.5,4.22,Fall,517600
5177,518.51,1.49,3.69,Fall,517700
5178,517.83,1.49,1.96,Fall,517800
5179,517.47,1.49,2.22,Fall,517900
5180,514.9,1.49,9.54,Fall,518000
5181,516.27,1.48,12.78,Fall,518100
5182,522.06,1.48,10.39,Fall,518200
5183,521.76,1.49,7.09,Fall,518300
5184,518.3,1.48,2.86,Fall,518400
